,DOWLKNUM,YEAR,GENUS,PROVNAME,Avg_CPUE,MaxDepth_m,Area_acres,NAME,X_UTM,Y_UTM,GeoI,YR,Log_CPUE
5039,48000200,1984,Coregonus,Laurentian Mixed Forest Province,13.1,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,-5,2.646174797
5052,56011602,1984,Coregonus,Eastern Broadleaf Forest Province,0.2,13.10639998,398,East Leaf,-132.5036318,-42.379918,0.340790399,-5,0.182321557
5056,56024200,1984,Coregonus,Eastern Broadleaf Forest Province,2.95,37.79519994,13845,Otter Tail,-150.438,-41.053,0.287003103,-5,1.373715579
5059,56036000,1984,Coregonus,Eastern Broadleaf Forest Province,1.1,37.49039994,1177,Rose,-155.373325,-10.798306,0.156233457,-5,0.741937345
5061,56036900,1984,Coregonus,Eastern Broadleaf Forest Province,0.2,42.67199994,196,Six,-158.2680512,-6.916986,0.087684135,-5,0.182321557
5069,56087700,1984,Coregonus,Eastern Broadleaf Forest Province,0.75,22.85999997,736,Jewett,-180.3826819,-39.279923,0.227846955,-5,0.559615788
5071,56091500,1984,Coregonus,Eastern Broadleaf Forest Province,1.8,6.40079999,1025,Prairie,-181.0934857,-18.136211,0.883988692,-5,1.029619417
5086,69000300,1984,Coregonus,Laurentian Mixed Forest Province,4.083333333,7.619999988,7628,Birch,140.0447471,104.48046,1.226443937,-5,1.625967214
5092,69006400,1984,Coregonus,Laurentian Mixed Forest Province,33.25,13.71599998,96,Dry,138.3513073,128.880837,0.228212975,-5,3.533686565
5096,69012100,1984,Coregonus,Laurentian Mixed Forest Province,1.333333333,19.81199997,2298,Iron,131.6571413,158.612032,0.349469427,-5,0.84729786
5104,69022400,1984,Coregonus,Laurentian Mixed Forest Province,34.33333333,54.86399992,19820,Lac la Croix,124.7240336,166.563288,0.216266098,-5,3.564826805
5113,69034300,1984,Coregonus,Laurentian Mixed Forest Province,0.125,22.55519997,294,Hustler,116.634,158.51,0.18358625,-5,0.117783036
5114,69037800,1984,Coregonus,Laurentian Mixed Forest Province,6.6,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,-5,2.028148247
5121,69061700,1984,Coregonus,Laurentian Mixed Forest Province,10.4,53.33999992,5680,Sand Point,90.926,174.39,0.1627549,-5,2.433613355
5124,69069000,1984,Coregonus,Laurentian Mixed Forest Province,2.333333333,15.23999998,320,Winchester,86.9577207,137.093185,0.277525266,-5,1.203972804
5126,69069100,1984,Coregonus,Laurentian Mixed Forest Province,5.333333333,26.82239996,1685,Johnson,84.137,171.059,0.238864903,-5,1.84582669
5129,69069300,1984,Coregonus,Laurentian Mixed Forest Province,4.3,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,-5,1.667706821
5132,69069400,1984,Coregonus,Laurentian Mixed Forest Province,3.15,5.486399992,54140,Rainy,61.8416269,196.782441,2.780302791,-5,1.423108334
5140,69084500,1984,Coregonus,Laurentian Mixed Forest Province,5.55,15.23999998,24800,Kabetogama,57.1891949,183.274693,0.823432405,-5,1.87946505
5143,69093901,1984,Coregonus,Laurentian Mixed Forest Province,2.266666667,24.38399996,1654,Sturgeon,50.298154,97.459835,0.261534464,-5,1.183770097
5145,69093903,1984,Coregonus,Laurentian Mixed Forest Province,5.8,NA,114.85,West Sturgeon,48.641,95.469,NA,-5,1.916922612
5146,69129000,1984,Coregonus,Laurentian Mixed Forest Province,1.4,6.70559999,247,Little Sturgeon,50.353,94.759,0.591202954,-5,0.875468737
5185,1007000,1985,Coregonus,Laurentian Mixed Forest Province,4.6,15.84959998,188,Round,25.0592406,-17.321353,0.233625991,-4,1.722766598
5197,1017900,1985,Coregonus,Laurentian Mixed Forest Province,0.2,9.753599985,183,Hickory,-2.1939878,-40.403987,0.377092446,-4,0.182321557
5200,3001000,1985,Coregonus,Laurentian Mixed Forest Province,0.5,19.20239997,420,Straight,-118.961,18.181,0.235752774,-4,0.405465108
5203,3015500,1985,Coregonus,Laurentian Mixed Forest Province,5.875,21.03119997,1163,Round,-139.0126392,28.926264,0.277671225,-4,1.927891644
5205,3015900,1985,Coregonus,Laurentian Mixed Forest Province,2.5,30.47999995,1002,Elbow,-140.4143896,38.459411,0.184587364,-4,1.252762968
5212,3032800,1985,Coregonus,Eastern Broadleaf Forest Province,3.166666667,36.57599994,2074,White Earth,-154.8050465,39.562546,0.184504082,-4,1.427116356
5215,3038300,1985,Coregonus,Eastern Broadleaf Forest Province,0.833333333,18.28799997,434,Long,-166.5968782,5.398471,0.249577954,-4,0.606135803
5217,3038600,1985,Coregonus,Eastern Broadleaf Forest Province,1.25,10.36319998,231,Little Floyd,-161.7845199,11.73564,0.376191619,-4,0.810930216
5222,4003000,1985,Coregonus,Laurentian Mixed Forest Province,0.15,36.57599994,29775,Cass,-61.2989943,69.845136,0.359142445,-4,0.139761942
5229,4016200,1985,Coregonus,Laurentian Mixed Forest Province,1,7.619999988,154,Fox,-84.3019397,91.185258,0.462301401,-4,0.693147181
5231,4019600,1985,Coregonus,Laurentian Mixed Forest Province,3.333333333,6.70559999,462,Campbell,-91.7453802,92.85961,0.691389614,-4,1.466337069
5233,4030400,1985,Coregonus,Laurentian Mixed Forest Province,6,NA,113,Myrtle,-106.5629561,106.752103,NA,-4,1.945910149
5243,11003700,1985,Coregonus,Laurentian Mixed Forest Province,0.666666667,18.28799997,147,Leavitt,-14.5986693,3.641639,0.190398324,-4,0.510825624
5245,11004300,1985,Coregonus,Laurentian Mixed Forest Province,7.2,39.62399994,1561,Roosevelt,-17.9403957,2.459728,0.158632589,-4,2.104134154
5247,11006200,1985,Coregonus,Laurentian Mixed Forest Province,7.166666667,28.95599996,1316,Thunder,-19.2264993,16.320935,0.208005781,-4,2.100060829
5251,11014700,1985,Coregonus,Laurentian Mixed Forest Province,0,19.81199997,69821,Winnibigoshish,-35.2789632,72.476813,0.820480375,-4,0
5253,11016700,1985,Coregonus,Laurentian Mixed Forest Province,0.166666667,21.94559997,1396,Little Boy,-36.450178,15.751512,0.278531229,-4,0.15415068
5256,11017100,1985,Coregonus,Laurentian Mixed Forest Province,14.53846154,28.95599996,1272,Wabedo,-39.3803473,11.880178,0.206244896,-4,2.74331834
5260,11020300,1985,Coregonus,Laurentian Mixed Forest Province,10.19,45.71999993,109415,Leech,-53.730412,42.769832,0.397798366,-4,2.415020522
5286,16002700,1985,Coregonus,Laurentian Mixed Forest Province,3.666666667,11.88719998,394,McFarland,272.5320357,142.883906,0.374795602,-4,1.540445041
5292,16014700,1985,Coregonus,Laurentian Mixed Forest Province,3.2,24.38399996,352,Flour,247.835231,141.796975,0.17763589,-4,1.435084525
5304,16044800,1985,Coregonus,Laurentian Mixed Forest Province,17.25,61.56959991,1197,Loon,225.9687581,143.998478,0.095533834,-4,2.90416508
5312,16063200,1985,Coregonus,Laurentian Mixed Forest Province,5.333333333,NA,174,Gull,210.3236174,153.442749,NA,-4,1.84582669
5314,16063300,1985,Coregonus,Laurentian Mixed Forest Province,27.96296296,85.34399987,7880,Saganaga,208.204235,157.709974,0.110397328,-4,3.366017874
5318,16079300,1985,Coregonus,Laurentian Mixed Forest Province,8,17.98319997,464,Red Rock,204.208556,152.862555,0.258084856,-4,2.197224577
5325,18000100,1985,Coregonus,Laurentian Mixed Forest Province,6.666666667,20.11679997,760,Whitefish,-8.663,-66.186,0.2610024,-4,2.036881927
5326,18002800,1985,Coregonus,Laurentian Mixed Forest Province,1.571428571,16.45919997,486,Smith,-11.7803514,-59.989974,0.285266219,-4,0.944461609
5328,18004100,1985,Coregonus,Laurentian Mixed Forest Province,15,21.94559997,462,Crooked,-15.8101766,-48.168315,0.211257937,-4,2.772588722
5331,18013300,1985,Coregonus,Laurentian Mixed Forest Province,16,NA,103,Miller,-26.895801,-31.310124,NA,-4,2.833213344
5333,18014000,1985,Coregonus,Laurentian Mixed Forest Province,23.5,12.19199998,235,Black Bear,-27.4093294,-32.425082,0.321138232,-4,3.198673118
5341,18029400,1985,Coregonus,Laurentian Mixed Forest Province,2.833333333,21.33599997,460,Mitchell,-25.913994,-2.568515,0.217058329,-4,1.343734747
5344,18029600,1985,Coregonus,Laurentian Mixed Forest Province,1.833333333,10.97279998,356,Eagle,-26.0050426,-4.975691,0.395863114,-4,1.041453875
5348,18039800,1985,Coregonus,Laurentian Mixed Forest Province,0.4,7.924799988,306,Roy,-47.6137341,-31.299265,0.527766776,-4,0.336472237
5353,21005200,1985,Coregonus,Eastern Broadleaf Forest Province,2.125,21.33599997,663,Geneva,-126.5524803,-97.893203,0.237829312,-4,1.139434283
5355,21005600,1985,Coregonus,Eastern Broadleaf Forest Province,1.1,25.90799996,1892,Le Homme Dieu,-128.3647358,-94.813841,0.254563653,-4,0.741937345
5358,21007600,1985,Coregonus,Eastern Broadleaf Forest Province,2.166666667,13.10639998,691,Irene,-124.3896983,-80.126016,0.391188514,-4,1.15267951
5361,21008500,1985,Coregonus,Eastern Broadleaf Forest Province,1.5,25.29839996,970,Andrew,-133.8409269,-106.661054,0.220597141,-4,0.916290732
5363,21009200,1985,Coregonus,Eastern Broadleaf Forest Province,0.1,12.19199998,2559,Mary,-138.8109326,-105.499926,0.583368021,-4,0.09531018
5365,21012300,1985,Coregonus,Eastern Broadleaf Forest Province,0.266666667,31.69919995,4506,Ida,-132.7617129,-86.834275,0.258463663,-4,0.236388778
5368,21014500,1985,Coregonus,Eastern Broadleaf Forest Province,0.5,28.95599996,1761,Chippewa,-142.546,-86.846,0.223718177,-4,0.405465108
5371,21018000,1985,Coregonus,Eastern Broadleaf Forest Province,0.666666667,12.19199998,461,Mill,-142.4301881,-102.761829,0.38005835,-4,0.510825624
5382,29004500,1985,Coregonus,Laurentian Mixed Forest Province,1.75,12.19199998,185,Tenth Crow Wing,-79.3304203,21.919497,0.302494846,-4,1.011600912
5385,29008600,1985,Coregonus,Laurentian Mixed Forest Province,0.5,4.571999993,564,First Crow Wing,-86.5099952,5.055398,1.065892865,-4,0.405465108
5391,29020800,1985,Coregonus,Laurentian Mixed Forest Province,0.333333333,13.71599998,322,Bad Axe,-94.0133023,33.315086,0.308842097,-4,0.287682072
5394,29023900,1985,Coregonus,Laurentian Mixed Forest Province,16,24.38399996,188,Spearhead,-93.8066288,64.856966,0.151856894,-4,2.833213344
5397,29025400,1985,Coregonus,Laurentian Mixed Forest Province,2.5,19.81199997,522,Island,-105.8823363,29.208395,0.241262213,-4,1.252762968
5400,31000300,1985,Coregonus,Laurentian Mixed Forest Province,12.2,13.10639998,209,South Sturgeon,49.2772661,92.069979,0.290103624,-4,2.58021683
5403,31019200,1985,Coregonus,Laurentian Mixed Forest Province,29.5,NA,146,Nashwauk,29.8654311,69.507728,NA,-4,3.417726684
5404,31019600,1985,Coregonus,Laurentian Mixed Forest Province,7.25,15.23999998,110,Poplar,28.2678982,116.289952,0.21250209,-4,2.1102132
5405,31024700,1985,Coregonus,Laurentian Mixed Forest Province,2.2,8.839199987,237,Lower Balsam,27.46,77.051,0.443888738,-4,1.16315081
5411,31041000,1985,Coregonus,Laurentian Mixed Forest Province,16.2,48.76799993,1792,Trout,12.253766,73.122869,0.133413432,-4,2.844909384
5418,31071700,1985,Coregonus,Laurentian Mixed Forest Province,0.583333333,20.72639997,959,Rice,2.3685826,45.56451,0.268491646,-4,0.459532329
5420,31072600,1985,Coregonus,Laurentian Mixed Forest Province,5.857142857,18.28799997,492,Bello,0.9434712,96.002802,0.257528361,-4,1.925290862
5422,31078900,1985,Coregonus,Laurentian Mixed Forest Province,2.75,10.97279998,121,Spring,-11.0679658,94.273864,0.302258749,-4,1.32175584
5424,31079300,1985,Coregonus,Laurentian Mixed Forest Province,9.4,28.95599996,280,Big Too Much,-4.908,93.826,0.141270324,-4,2.341805806
5426,31085200,1985,Coregonus,Laurentian Mixed Forest Province,18.71428571,4.571999993,1357,Little Cut Foot Sioux,-23.966533,78.881667,1.327512872,-4,2.981343536
5428,31085700,1985,Coregonus,Laurentian Mixed Forest Province,5.125,21.33599997,3222,Cut Foot Sioux,-27.828,79.186,0.353116801,-4,1.812378756
5435,38006800,1985,Coregonus,Laurentian Mixed Forest Province,9.5,10.66799998,469,Windy,198.2657632,104.963006,0.436224652,-4,2.351375257
5437,38018000,1985,Coregonus,Laurentian Mixed Forest Province,7.416666667,21.33599997,893,Ogishkemuncie,198.865785,145.577954,0.256212234,-4,2.130213867
5439,38018700,1985,Coregonus,Laurentian Mixed Forest Province,17,28.95599996,134,Eddy,194.118,145.059,0.117499937,-4,2.890371758
5445,38064500,1985,Coregonus,Laurentian Mixed Forest Province,1.083333333,33.83279995,14610,Basswood,158.4659024,138.113651,0.32495604,-4,0.733969175
5454,38077800,1985,Coregonus,Laurentian Mixed Forest Province,18.83333333,9.143999986,618,South Farm,151.9826687,121.723921,0.545269119,-4,2.987364024
5456,38077900,1985,Coregonus,Laurentian Mixed Forest Province,7.666666667,17.06879997,1380,Farm,149.2888851,122.241371,0.357081033,-4,2.159484249
5459,38078200,1985,Coregonus,Laurentian Mixed Forest Province,2.428571429,16.76399997,4236,Garden,147.4075573,124.9713,0.481239577,-4,1.232143681
5461,39000200,1985,Coregonus,Laurentian Mixed Forest Province,8.9,NA,307010,Lake of the Woods,-86.1779634,259.903325,NA,-4,2.292534757
5477,48000200,1985,Coregonus,Laurentian Mixed Forest Province,23.4,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,-4,3.194583132
5484,49007900,1985,Coregonus,Laurentian Mixed Forest Province,0.2,19.81199997,2990,Alexander,-65.0287778,-65.161057,0.373241115,-4,0.182321557
5491,56014100,1985,Coregonus,Eastern Broadleaf Forest Province,0.7,20.72639997,5340,Rush,-139.4166057,-32.307047,0.412440628,-4,0.530628251
5493,56019100,1985,Coregonus,Eastern Broadleaf Forest Province,0.625,12.49679998,757,Stuart,-144.8419065,-55.654023,0.419734968,-4,0.485507816
5495,56038300,1985,Coregonus,Eastern Broadleaf Forest Province,0.1875,19.81199997,7827,Dead,-157.0651959,-32.498863,0.474756058,-4,0.171850257
5497,56038500,1985,Coregonus,Eastern Broadleaf Forest Province,1.4,28.65119996,4809,Star,-161.5679936,-27.919974,0.290650369,-4,0.875468737
5499,56047500,1985,Coregonus,Eastern Broadleaf Forest Province,0.8,23.77439996,833,Pickerel,-161.5211911,-38.168926,0.225970468,-4,0.587786665
5507,56074701,1985,Coregonus,Eastern Broadleaf Forest Province,4.833333333,17.67839997,5564,North Lida,-173.8626926,-20.448318,0.488544159,-4,1.763588592
5510,56074702,1985,Coregonus,Eastern Broadleaf Forest Province,0.333333333,14.63039998,856,South Lida,-175.2915888,-25.221774,0.369710889,-4,0.287682072
5512,56078200,1985,Coregonus,Prairie Parkland Province,0.333333333,6.095999991,158,Hoot,-179.3355433,-51.08563,0.581593192,-4,0.287682072
5529,69000400,1985,Coregonus,Laurentian Mixed Forest Province,5.5,14.32559998,3429,White Iron,142.5901188,117.934568,0.534169456,-4,1.871802177
5534,69006600,1985,Coregonus,Laurentian Mixed Forest Province,21,13.71599998,338,Little Long,136.7493822,126.54423,0.31260916,-4,3.091042453
5537,69006900,1985,Coregonus,Laurentian Mixed Forest Province,4.625,14.63039998,2639,Shagawa,137.9157341,123.60377,0.489895723,-4,1.727220948
5542,69007502,1985,Coregonus,Laurentian Mixed Forest Province,4.666666667,NA,0,South Hegman,135.0267286,137.570293,NA,-4,1.734601055
5546,69011500,1985,Coregonus,Laurentian Mixed Forest Province,0.7,21.94559997,2667,Bear Island,131.4485048,108.378189,0.327460029,-4,0.530628251
5563,69035000,1985,Coregonus,Laurentian Mixed Forest Province,3.375,16.76399997,652,Ge-Be-On-Equat,119.5316335,164.464729,0.301428455,-4,1.47590652
5567,69037800,1985,Coregonus,Laurentian Mixed Forest Province,12.4,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,-4,2.595254707
5572,69056500,1985,Coregonus,Laurentian Mixed Forest Province,16,28.34639996,471,Esquagama,102.8017852,73.799291,0.16434531,-4,2.833213344
5575,69061600,1985,Coregonus,Laurentian Mixed Forest Province,3.111111111,24.38399996,3396,Crane,92.9363514,165.460783,0.313066769,-4,1.413693335
5578,69061700,1985,Coregonus,Laurentian Mixed Forest Province,7.133333333,53.33999992,5680,Sand Point,90.926,174.39,0.1627549,-4,2.095970844
5581,69066000,1985,Coregonus,Laurentian Mixed Forest Province,0.25,21.33599997,827,Ely,93.0130137,71.856228,0.251341021,-4,0.223143551
5584,69069300,1985,Coregonus,Laurentian Mixed Forest Province,8.25,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,-4,2.224623552
5587,69069400,1985,Coregonus,Laurentian Mixed Forest Province,2.55,5.486399992,54140,Rainy,61.8416269,196.782441,2.780302791,-4,1.266947603
5591,69074800,1985,Coregonus,Laurentian Mixed Forest Province,4.111111111,15.23999998,438,Kjostad,83.5681305,145.087714,0.30018125,-4,1.631416819
5595,69079600,1985,Coregonus,Laurentian Mixed Forest Province,0.6,14.63039998,253,Leander,72.787,96.853,0.272598794,-4,0.470003629
5599,69084500,1985,Coregonus,Laurentian Mixed Forest Province,6.1,15.23999998,24800,Kabetogama,57.1891949,183.274693,0.823432405,-4,1.960094784
5605,69129400,1985,Coregonus,Laurentian Mixed Forest Province,7.6,30.47999995,284,Canton Pit,102.323,81.673,0.134683571,-4,2.151762203
5606,69137800,1985,Coregonus,Laurentian Mixed Forest Province,1.5,NA,16,Burns Pit,90.689,71.864,NA,-4,0.916290732
5608,73001500,1985,Coregonus,Eastern Broadleaf Forest Province,0.5,15.54479998,125,Otter,-36.759973,-163.877467,0.215100968,-4,0.405465108
5637,86025200,1985,Coregonus,Eastern Broadleaf Forest Province,0.0625,22.25039997,3704,Clearwater,-33.6223454,-166.090785,0.35061454,-4,0.060624622
5645,1005700,1986,Coregonus,Laurentian Mixed Forest Province,0.333333333,NA,37,Little Ball Bluff,33.18,14.929,NA,-3,0.287682072
5650,1015900,1986,Coregonus,Laurentian Mixed Forest Province,0.272727273,17.06879997,2025,Farm Island,-5.276,-42.663,0.393009699,-3,0.241162057
5653,3001700,1986,Coregonus,Laurentian Mixed Forest Province,6.5,18.28799997,643,Two Inlets,-112.5434667,27.128939,0.275350919,-3,2.014903021
5656,3008500,1986,Coregonus,Laurentian Mixed Forest Province,0.75,25.90799996,782,Bad Medicine,-128.2897614,38.185539,0.204111653,-3,0.559615788
5664,3028600,1986,Coregonus,Eastern Broadleaf Forest Province,3.25,7.619999988,1916,Cotton,-151.5232995,12.101689,0.868248228,-3,1.446918983
5667,3032300,1986,Coregonus,Eastern Broadleaf Forest Province,0.166666667,12.19199998,1607,Strawberry,-150.9034065,32.975673,0.519312786,-3,0.15415068
5670,3035000,1986,Coregonus,Eastern Broadleaf Forest Province,22.16666667,11.27759998,444,Buffalo,-158.3178528,22.118399,0.407032471,-3,3.142714464
5672,3038100,1986,Coregonus,Eastern Broadleaf Forest Province,4.125,24.99359996,3089,Detroit,-161.4422451,2.450057,0.29828105,-3,1.634130525
5674,3038700,1986,Coregonus,Eastern Broadleaf Forest Province,1.833333333,10.36319998,1212,Floyd,-163.6261791,11.430905,0.569353213,-3,1.041453875
5679,4003000,1986,Coregonus,Laurentian Mixed Forest Province,14.75,36.57599994,29775,Cass,-61.2989943,69.845136,0.359142445,-3,2.756840365
5681,4003500,1986,Coregonus,Laurentian Mixed Forest Province,0.25,10.66799998,288800,Red,-106.1878428,129.770179,2.173032847,-3,0.223143551
5683,4004900,1986,Coregonus,Laurentian Mixed Forest Province,1.666666667,10.66799998,3565,Big,-68.1332002,79.340401,0.724322335,-3,0.980829253
5685,4006900,1986,Coregonus,Laurentian Mixed Forest Province,1.375,8.534399987,2742,Blackduck,-67.2071075,104.248922,0.847898504,-3,0.864997437
5689,4013000,1986,Coregonus,Laurentian Mixed Forest Province,17.41666667,23.16479996,6920,Bemidji,-85.0989922,79.234392,0.393729513,-3,2.913256052
5693,4023000,1986,Coregonus,Laurentian Mixed Forest Province,3.8,12.19199998,287,Deer,-97.9110992,96.740789,0.337594623,-3,1.568615918
5695,4029700,1986,Coregonus,Laurentian Mixed Forest Province,0.5,25.29839996,200,Buzzle,-106.2286485,92.694932,0.148649839,-3,0.405465108
5701,9003400,1986,Coregonus,Laurentian Mixed Forest Province,0.5,9.448799986,106,Bear,78.7576118,-34.005688,0.339586026,-3,0.405465108
5702,9003500,1986,Coregonus,Laurentian Mixed Forest Province,0.25,21.33599997,127,Little Hanging Horn,78.7768104,-35.810913,0.157339559,-3,0.223143551
